RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
915,Carbon,Pennsylvania,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119800,107600,103900,100100,95200,1.01E+05,102500,112800,113600,116500,102300,107200,103900,112400,108100,109500,114900,115200,1.14E+05,108500,106500,1.07E+05,105200,1.06E+05,102500,102100,105600,111800,117400,114700,1.16E+05,122800,116600,1.13E+05,103300,112300,117100,119200,121900,120100,117200,114300,130800,
2261,Fauquier,Virginia,262,314300,301200,284600,278700,268800,260600,252700,252400,265200,262800,261700,250600,230300,214700,205700,219100,228700,2.49E+05,2.45E+05,248100,235200,248400,262700,257800,267600,246600,238400,225100,231700,2.48E+05,248600,245400,274500,278700,269400,240700,233800,241700,233500,245100,247900,251900,245300,244100,243100,246700,257600,273500,271700,258400,2.49E+05,246200,258700,266900,278600,286300,290700,293800,285100,291900,312400,310200,3.05E+05,288900,297700,295400,291400,300300,313300,316500,305400,284800,275400,287800,299300,310200,3.09E+05,310400,305700,299200,290800,2.98E+05,314500,322400,328200,325900,330200,321300,319900,323500,323500,312900,302600,308900,326700,341900,337200,326600,323200,325400,3.27E+05,328800,3.44E+05,358600,372500,361800,356200,345200,350200,352600,3.62E+05,360400,360100,357600,365200,3.63E+05,363200,375500,364200,3.86E+05
1605,Catoosa,Georgia,263,,,,,,,,,,,,,,,,,,,,,,,,,,128400,127400,128700,123900,116400,119400,121800,1.22E+05,1.16E+05,109200,1.07E+05,106300,116600,117100,113900,104800,105800,108200,102400,104700,104100,114800,116500,1.17E+05,114300,106700,105600,106200,109200,113100,111100,109200,105800,110800,109900,112600,113400,119900,123700,122100,121500,117900,117100,116500,115900,1.15E+05,112100,112100,111800,114300,114800,116100,1.13E+05,112600,113400,117800,119400,119600,1.20E+05,1.20E+05,125800,127300,127500,127500,128900,1.30E+05,125500,129100,129600,132700,129700,131700,131300,131500,131800,127800,127700,128900,1.36E+05,138600,1.39E+05,139200,132100,128800,129500,143400,150900,150200,142600,138400,142600,142400,1.45E+05,143900,
1435,Tipton,Tennessee,264,,,,,,,103300,102200,108900,98400,101100,100600,107900,119300,113700,113200,102800,106700,105800,101600,108300,112400,123900,120300,120700,120500,113800,117500,1.08E+05,1.11E+05,105300,101700,104500,103500,105900,105100,101500,1.01E+05,93600,92200,88600,92700,97800,1.06E+05,105800,112500,111400,113200,105600,112100,104800,101400,85300,88300,86100,91300,97800,104200,105400,97700,94900,97500,98800,97900,98200,104100,101900,98100,95200,100800,114600,114800,114400,102800,107300,104200,108900,108700,1.13E+05,114800,133100,133500,130200,113300,110900,111900,1.11E+05,118200,107800,103600,100800,112900,117700,113900,115500,117600,122200,122700,120900,121800,117700,118700,122200,128100,130900,1.31E+05,116600,120300,119400,1.46E+05,141800,147800,139500,136200,131900,136100,154300,160300,155900,
1279,Oldham,Kentucky,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212300,214500,239300,244600,240400,249300,248300,246800,239300,2.34E+05,228600,225800,235500,2.39E+05,239300,243100,256300,257700,251500,2.37E+05,2.36E+05,232600,230700,225300,220900,234800,2.55E+05,268100,273400,276600,273800,2.70E+05,260600,259500,2.65E+05,268700
382,Barry,Michigan,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74600,81100,78700,89200,93300,91200,87100,77700,85800,83700,84400,79100,79700,87700,97900,101100,111900,106300,113200,119200,120800,119300,99600,103700,106900,109400,1.12E+05,104900,108300,106700,112400,109400,110500,112300,117100,1.18E+05,114700,119300,119500,127800,123500,127300,1.20E+05,123900,125300,118900,121200,117700,126700,125500,119700,119300,118900,1.26E+05,123200,124100,1.23E+05,125500,124700,125900,127500,124500,128900,133500,143600,1.42E+05,132800,132700,131800,133900,125300,132500,134300,145900,142300,150600,
2894,Broomfield,Colorado,267,267200,247600,241200,243700,244500,251700,251400,251700,258800,259600,261200,254400,258600,252200,239100,2.25E+05,233600,243600,257100,252300,258200,259800,264700,282800,273800,265500,243800,249500,246700,256600,261100,271400,265900,262500,246600,253600,254200,2.64E+05,247500,233800,240300,252700,276200,296300,285700,274400,253900,263500,270700,274500,269600,253800,248100,252800,268400,268900,262200,249600,2.53E+05,274400,277100,284800,271500,278900,277700,281800,282500,282600,2.76E+05,280800,302900,311800,308100,294800,293500,295100,294700,292100,294700,294900,307600,310700,319500,317700,330600,318600,324100,318500,323800,323700,3.31E+05,342500,344800,344300,344200,347700,353900,351800,352800,360400,367800,374800,370100,368100,3.70E+05,370300,371400,389700,398400,418400,4.08E+05,408800,3.88E+05,388900,395300,413600,413700,417400,413800,417100
2479,Pickaway,Ohio,268,104500,101300,115900,1.24E+05,124700,110600,111900,114100,127800,123400,117600,110800,111400,113600,108200,114300,119400,114200,106900,100700,115800,115100,121400,123600,125400,123500,114500,114600,1.21E+05,110900,112200,107200,1.13E+05,109100,102700,104600,107600,105600,105200,97900,109100,105500,106800,1.03E+05,117200,1.24E+05,115800,9.90E+04,97700,103100,105500,107300,107300,116600,120900,118200,122800,119100,125500,117400,118300,1.21E+05,120500,112400,112800,114700,125500,116800,115800,114800,128400,127500,128100,1.26E+05,133100,1.29E+05,126300,121600,123200,123100,133400,1.37E+05,134100,124400,1.25E+05,126400,1.29E+05,133600,136500,141200,140500,140700,135700,139200,1.31E+05,138100,134900,144300,135400,135800,137700,137900,138400,144700,154500,150500,145800,139400,148800,147700,155100,151200,159400,153500,159300,159800,179500,1.74E+05,167500,155700
3020,San Benito,California,269,373100,372700,3.58E+05,338800,315200,306400,294900,274100,268900,271100,2.69E+05,258800,249300,242500,241200,2.50E+05,249600,257100,260700,269900,266700,262200,262800,266100,2.69E+05,2.92E+05,2.97E+05,301600,279800,276300,2.74E+05,2.78E+05,274600,276500,275200,275700,262600,252500,250400,250600,250200,245200,248900,256600,250900,250400,244500,245500,235400,239300,250700,2.61E+05,262600,263200,271800,276500,280800,291300,298900,314800,325400,340500,347800,362400,380100,3.89E+05,380100,376700,3.73E+05,391300,398100,399300,403400,406900,423600,418100,413700,408100,4.17E+05,418700,429800,429100,434100,436800,440900,440700,4.42E+05,450100,459800,458200,459800,468900,482700,490600,489500,493500,492300,496600,489700,489600,493200,513600,526800,527700,5.20E+05,509300,521800,527500,532700,530600,535300,541100,544600,549300,540600,528900,529700,537500,550800,
2757,Jefferson,West Virginia,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214500,203500,1.91E+05,181600,196600,188500,184800,180100,189600,209800,229400,238400,231300,208800,204800,209800,207900,208100,196300,195500,196200,202700,231800,247300,258300,240600,236900,229200,234900,215900,214600
3222,Saint Charles,Louisiana,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166700,163500,173500,187800,1.93E+05,189700,1.85E+05,186500,1.81E+05,189100,185600,184600,179500,169500,171700,166700,173400,192700,203400,213300,220200,210200,205900,187100,191300,214700
184,Hood,Texas,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170100,1.75E+05,178500,183100,1.77E+05,176800,180600,197500,196400,199100,181100,185500,193100,2.01E+05,201100,187200,192200,192200,200200,189700,192200,194200,2.06E+05,219900,230700,230200,213700,217200,209600,211300,203700,197400,201500,
2637,Box Elder,Utah,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91E+05,190900,187100,189300,191200,195400,192400,195700,194900,195700,192300,194100,196400,195400,201900,202100,218800,2.11E+05,207900,201600,198700,216200,206300,214100,206400,218900
1668,Dickson,Tennessee,274,135700,129700,111300,106700,105600,111300,104500,102900,100700,106800,120500,1.28E+05,130300,116100,104300,1.01E+05,104200,106500,114900,112600,114500,106500,110800,115600,119300,117200,106300,100800,105300,108900,113100,98500,102700,103200,106300,114400,104900,112700,98600,106200,104400,106600,103300,101300,105900,111500,112300,1.10E+05,1.11E+05,112300,107600,101400,102400,109200,110600,108100,106700,116400,115200,128600,122400,1.30E+05,113800,112500,111700,112400,112600,106600,111100,117900,123300,117100,111700,107700,112500,115100,118200,116800,112900,116700,117200,122600,129400,1.40E+05,143300,135100,128300,125300,124500,120200,123100,125900,124700,116300,111900,115800,121700,125100,123700,130200,131700,141700,147200,152400,154600,155300,159400,172500,167400,161400,140900,149200,155900,164600,161800,155700,157200,1.55E+05,161900,
2215,Columbia,Oregon,275,225400,220800,211700,208900,202900,1.89E+05,192100,204700,219500,229500,234600,227900,204500,1.85E+05,1.84E+05,189500,195700,203800,197100,199300,192900,190900,183900,1.76E+05,180400,180300,177900,166600,166100,1.61E+05,168400,164700,159400,160400,158300,167800,159300,151300,141500,132800,139700,145600,158100,163400,162100,160700,139900,148600,150700,174200,153100,145200,138600,159100,168400,174700,176300,181200,1.79E+05,168500,1.55E+05,152800,170200,176400,183100,185400,202400,203400,192700,180600,179500,190200,196600,208200,2.05E+05,202800,200400,202200,204200,211500,214100,218900,204900,2.07E+05,210400,211200,2.14E+05,212500,2.18E+05,217200,224800,235700,235700,231400,233300,235600,234500,235200,235800,242700,245100,250800,250900,250300,258600,263400,268700,260600,2.67E+05,259200,259600,256500,2.65E+05,269900,266800,267800,279200,303800,313900,298500
3118,Queen Annes,Maryland,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259400,257600,266500,265400,286600,281300,302600,286500,290300,284200,269200,263700,2.76E+05,274200,2.71E+05,273900,3.00E+05,324800,318300,314900,308100,316300,312800,312400,297200,303200,294400,293100,270400,
1401,Stokes,North Carolina,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113900,116200,118200,115800,119300,124100,130900,121500,110600,106800,105600,109800,104100,116700,1.18E+05,127200,117900,116700,119700,123300,1.25E+05,119200,111400,104700,104800,117200,129400,1.37E+05,136200,132300,126300
2240,Culpeper,Virginia,278,244100,228300,224500,221600,219800,214300,2.15E+05,211400,205400,196600,191800,183300,177800,169300,169900,169900,179200,182100,184600,181300,191300,188100,185700,174900,173500,1.71E+05,179100,175200,1.71E+05,163400,160900,177600,187900,199900,185100,163900,158100,155600,156800,1.52E+05,172800,181800,189700,169500,173200,159300,162100,1.61E+05,169300,171200,175300,178300,191700,184300,186200,165200,180500,178300,185900,170500,168500,182400,185300,187900,191900,194100,203100,2.06E+05,2.20E+05,215400,218700,214200,227400,221200,228100,229700,234500,224900,217100,209700,221100,2.32E+05,242600,237100,235700,228600,222900,221100,218900,228700,231800,240700,223400,218400,213800,228500,234800,235800,239500,2.44E+05,243300,248200,249600,251200,242900,247700,246800,228300,2.12E+05,2.19E+05,254500,261900,268700,2.72E+05,271100,2.60E+05,251900,254200,267700,
1471,Warren,Iowa,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57E+05,158200,177900,184700,171800,182300,179500,199200,178500,173300,162100,1.58E+05,156900,158400,157500,159700,160300,167800,166100,175700,175500,186300,178800,177500,168500,1.66E+05,166200,166600,173700,
682,Perry,Pennsylvania,280,147100,147400,139800,129400,132100,129900,134100,141700,137400,138400,146300,146800,144900,1.41E+05,1.41E+05,146300,131600,123600,118600,122500,131400,132400,135600,1.34E+05,136600,127700,130400,139700,133900,124200,121200,125900,1.38E+05,127900,133300,148100,154100,150400,129600,134800,138600,138100,127800,116100,120800,122300,122100,122200,115600,129500,128500,144400,139400,134300,1.30E+05,136100,144100,132100,134700,136500,148100,132800,131400,140900,149700,147500,137200,138500,138200,128900,128800,1.31E+05,134700,137100,133400,1.35E+05,132100,139500,137600,134100,128200,1.33E+05,134100,135600,134900,137300,138600,1.33E+05,1.33E+05,133900,137200,138200,142600,1.43E+05,149700,142800,145600,137800,140900,145100,156900,152500,1.51E+05,1.47E+05,143600,146600,137700,155700,1.44E+05,131400,121700,132800,149500,143900,150700,1.59E+05,162100,158700,156700,150800
1910,Madison,Ohio,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,1.32E+05,123700,1.19E+05,128800,147400,152900,154800,143800,132400,124200,124800,119300,1.22E+05,1.33E+05,144700,142600,135300,137800,148500,148200,147700,138800,161600,175800,181300
1497,Wilson,Texas,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241800,219800,2.19E+05,226200,254800,266400,279700,275400,249200,2.39E+05,242100,263300,258700,263700,249500,247500,241600,244700,253500,247100,256100,244500,250400,243600,248600,251700,260500,262800,2.60E+05,248600,249500,258200,2.71E+05,272800,277700,274100,291300,283300,295700,292200,306500,316500,306100,272500,250100,254700,289200,297700,298600,282300,274900,2.74E+05,2.64E+05,300400,,
1954,Orleans,New York,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74600,81300,85500,86400,92900,92200,85300,82100,82500,86600,81500,79100,78900,81800,75400,78300,74200,73600,69300,68900,74500,75500,72300,74500,79900,83200,82100,76600,79300,8.00E+04,83800,8.30E+04,84700,84400,88400,87800,85200,80700,71500,7.30E+04,73300,80700,79900,79300,78600,83600,83500,82300,79900,80900,74900,8.00E+04,78300,83700,84300,90200,92700,91600,90900,98900,89500,82600,
1385,Shelby,Kentucky,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152100,142600,145600,146700,1.44E+05,149900,133400,137100,141400,1.57E+05,163200,159700,161900,165100,162700,1.62E+05,153100,155800,1.51E+05,1.54E+05,155600,167400,176600,178500,171500,171100,163300,165100,166900,170200,166800,161500,174500,186600,190800,182800,1.83E+05,181200,185200,185900,186600,179800,175100
612,Logan,Oklahoma,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170800,152400,143900,155200,167400,178100,174300,173600,178900,181400,1.96E+05,204400,224100,215900,205200,186500,186200,179500,180500,171900,174900,151900,1.59E+05,1.54E+05,160800,156300,167800,179900,194600,190200,191700,185900,181300,180900,186800,195200,188500
468,Davie,North Carolina,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165500,166300,155600,191700,194700,1.92E+05,143700,143100,1.42E+05,149400,144100,151200,165700,165900,1.59E+05,154300,153600,164100,162500,161100,148400,1.46E+05,153600,1.59E+05,154100,166900,1.60E+05,160300,139600,139200,144600,142700,153600,160700,169500,1.59E+05,152100,148200,154100,148500,150700,151200,1.56E+05,161800,1.59E+05,159300,149200,149800,150200,161100,170200,181200,188800,180500,183600,168900,181300,174700,1.79E+05,169800,175800,170300,188500,172400,186800,193600,193500
2170,Campbell,Tennessee,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84100,83300,80600,79100,75200,80500,82200,82600,83700,82800,9.00E+04,8.80E+04,90200,87200,103300,104500,113400,102900,106100,90300,96700,90200,1.05E+05,99400,114800,112800,119700,108700,110700,100500,102200,104100,
2185,Cheatham,Tennessee,288,134200,134900,135500,133800,135700,132200,136500,131600,132200,128500,130700,119600,119100,1.15E+05,128400,117100,119100,114400,1.29E+05,1.21E+05,123800,130200,138200,132400,123600,123700,1.30E+05,126200,127700,131400,131900,1.29E+05,121600,124100,131800,129300,119200,112400,113900,116700,114800,121300,131600,1.31E+05,119900,116200,122100,125900,123100,117800,125700,121800,125600,120300,129800,121500,120500,122700,134600,130700,129400,126200,137400,135100,137600,134600,135200,126300,126800,127200,134700,135700,137700,140800,139900,129300,128400,129500,139500,137600,141100,154300,147400,147300,134200,143700,140200,142900,136800,1.41E+05,1.46E+05,152600,149100,1.44E+05,143500,145900,144500,147400,154100,1.61E+05,164600,167300,169300,176600,181800,188500,193700,183200,177900,163900,169800,169900,174500,1.78E+05,188600,189600,197800,195300,203500,
1704,Fayette,Tennessee,289,142900,148600,1.53E+05,156800,146300,135200,142400,156200,157800,149900,151500,161400,153900,158500,158600,1.70E+05,157700,155700,1.61E+05,1.69E+05,172800,1.67E+05,156800,155200,148900,152800,163300,165800,169200,150900,152400,168900,170900,183300,174400,180700,159200,154600,165400,163100,147500,1.33E+05,140900,154300,148500,152900,143600,147800,143300,151600,148900,151300,143800,142200,1.55E+05,162900,167200,1.62E+05,156700,150300,141700,145700,148400,1.75E+05,175900,182600,1.63E+05,1.53E+05,147700,141800,163700,166700,1.71E+05,158300,174100,171100,174300,159500,160200,158800,1.57E+05,152900,155300,158400,163100,158100,162300,165700,157500,150400,146600,156200,157700,164100,157500,158900,150300,163100,161600,165700,163700,166800,169100,177300,189600,198200,197900,187100,173500,170200,178600,2.01E+05,196700,196600,1.93E+05,200300,211800,203700,215200,
3213,Manassas City,Virginia,290,,,,,,,,,,,,,,,,,,,,,,,,,172600,174600,180300,1.85E+05,184300,170200,159800,171900,187600,195200,166600,175200,169100,1.93E+05,1.73E+05,187800,195100,207900,213500,208500,206100,185800,186900,215900,235700,239500,228700,232800,236200,225400,207100,213900,219500,233700,225500,221300,231600,238400,249400,241400,247400,247100,247300,245900,252700,255700,253200,247100,247600,252500,252100,251300,250100,248400,252200,243500,242700,239800,248700,259800,262900,262400,256800,268400,267200,263200,261300,268300,271100,264500,272800,3.01E+05,296600,281800,251800,255600,256400,268800,268800,275300,271600,282100,266300,275500,276500,291400,2.86E+05,282600,298600,286800,273100,260600,290800,324600,313700,
1483,Warren,Virginia,291,210900,245200,251300,229500,1.83E+05,168800,166600,188100,190400,175100,156300,156900,162700,1.58E+05,137800,130200,137600,139900,148100,137800,142600,142800,1.44E+05,144600,147200,155100,156900,146300,134100,1.21E+05,121100,1.27E+05,134500,1.42E+05,131600,136100,125100,137100,123500,124300,132100,145800,144500,1.46E+05,1.47E+05,1.51E+05,149900,151800,147700,140400,1.40E+05,147800,146900,145200,147600,157400,153600,154900,144500,145500,146500,149800,156800,159500,164700,163400,166600,163300,171300,165800,168600,156800,154300,156700,1.56E+05,156700,154400,171100,177200,192800,190200,192500,1.81E+05,181300,187400,185200,181900,1.82E+05,184300,182100,177800,175600,172500,171500,176200,189900,190200,194700,192300,193100,191600,188300,187700,192500,193600,205400,209800,211900,211200,205600,202500,192900,193600,204300,207800,211600,202700,201800,193600,190800
546,Green,Wisconsin,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152800,150300,154400,139600,136400,135900,140400,148500,140600,143200,154200,158700,158500,150800,1.44E+05,149800,141400,138100,131700,133700,138500,143200,154200,161700,163700,167200,156800,146700,147400,165600,170600
2182,Chambers,Texas,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166700,158500,175600,184700,183500,180900,182500,185400,194800,191700,217100,207300,203800,192500,186400,195300,1.88E+05,205400,202500,204300,194400,203200,205600,194900,184400,1.81E+05,203600,211100,221400,227300,226300,227200,2.20E+05,221800,220200,225400,2.27E+05,231700,224300,213900,206600,201800,211300,216700,234900,241100,2.25E+05,217800,220400,237500,233700,236700,238400,242700,243200,229600,233300,208600,226300,224600,247300,254100,2.63E+05,263600,263300,263300,264700,240800,232900,231400,254700,257800,251500,233100,230400,236400,243200,252900,2.47E+05,233700,219300,219800,219600,
